日期,环号,导向盾首里程,刀盘喷水泵压力,刀盘转速,刀盘扭矩,刀盘给定转速,刀盘贯入度,总推力,推进速度(nn/M),推进位移,推进给定速度,撑靴泵压力,左侧护盾压力,右侧护盾压力,顶护盾压力,撑紧压力,前部拖拉油缸压力,后部拖拉油缸压力
2021-10-03 17:54:05,-1,58233.19,0.08449074,4.092227,95.21153,4.13845,2.508388,3088.969,10.26489,47.64728,5.00217,315.6973,26.28761,58.56481,58.63715,296.5857,17.31771,35.19965
2021-10-03 17:54:06,-1,58233.19,0.08564815,4.091228,99.72419,4.138864,2.965195,3109.313,12.13129,47.72505,4.973235,315.8999,25.92593,58.46354,59.04224,296.5857,17.31771,35.19965
2021-10-03 17:54:07,-1,58233.19,0.08564815,4.085233,128.2486,4.138864,3.197911,3074.531,13.06421,48.0361,4.994936,315.9433,24.39236,58.37674,58.59375,296.6291,17.33218,35.24305
2021-10-03 17:54:08,-1,58233.19,0.08680555,4.092027,125.9645,4.139692,2.736408,3255.656,11.198,48.0361,4.984086,315.9578,23.79919,58.53588,58.37674,296.4844,17.33218,35.19965
2021-10-03 17:54:09,-1,58233.19,0.08564815,4.089029,140.2267,4.137621,2.51026,3272.719,10.26453,48.19162,4.991319,316.0446,23.87153,58.59375,58.70949,296.412,17.36111,35.22859
2021-10-03 17:54:10,-1,58233.19,0.08796296,4.090028,139.5582,4.138864,2.509647,3447.281,10.26453,48.42491,4.998553,330.0203,23.32176,58.69502,58.52142,296.2239,17.33218,35.27199
2021-10-03 17:54:11,-1,58233.19,0.08449074,4.088429,150.4777,4.139692,2.282398,3622.5,9.331421,48.50267,4.991319,307.3061,25.9404,58.53588,58.08738,296.6001,17.33218,35.24305
2021-10-03 17:54:12,-1,58233.19,0.08854166,4.086831,172.5953,4.137207,1.827007,3786.563,7.46521,48.50267,4.984086,318.6632,21.09375,58.69502,58.34781,297.1499,17.33218,35.24305
2021-10-03 17:54:13,-1,58233.19,0.08506945,4.085832,189.8102,4.138864,1.3703,4093.688,5.598816,48.50267,4.987703,306.033,26.04167,57.95718,57.89931,297.0775,17.37558,35.22859
2021-10-03 17:54:14,-1,58233.19,0.08449074,4.085433,185.5204,4.139692,0.9136376,4021.5,3.732605,48.73598,4.984086,310.6337,23.69792,57.72569,58.04398,298.7413,17.36111,35.24305
2021-10-03 17:54:15,-1,58233.19,0.08391204,4.08823,197.1085,4.138864,1.59775,4037.25,6.532288,48.73598,5.005787,317.5058,21.65799,58.17419,58.11632,299.6817,17.36111,35.22859
2021-10-03 17:54:16,-1,58233.19,0.08449074,4.089029,176.718,4.138864,1.59756,4115.344,6.532471,48.96925,4.991319,317.8241,22.88773,58.20313,57.84144,299.8409,17.36111,35.22859
2021-10-03 17:54:17,-1,58233.19,3.683449,4.08883,180.6178,4.136793,1.825847,4142.25,7.465576,49.12479,4.984086,317.9254,23.75579,58.31887,58.3044,299.6817,17.33218,35.24305
2021-10-03 17:54:18,-1,58233.19,4.3125,4.095623,153.7647,4.209267,2.506352,3886.312,10.26508,49.51361,5.016638,317.6794,23.84259,58.18866,58.59375,299.4936,17.36111,35.25752
2021-10-03 17:54:19,-1,58233.19,4.355903,4.120402,180.3949,4.36291,3.396055,4039.875,13.99786,49.51361,4.994936,317.7807,24.49364,58.52142,58.7529,299.4502,17.37558,35.24305
2021-10-03 17:54:20,-1,58233.19,4.367477,4.217118,212.6521,4.591099,2.655411,4268.906,11.19818,49.51361,4.991319,317.5347,24.75405,57.8125,58.01505,299.3489,17.36111,35.24305
2021-10-03 17:54:21,-1,58233.19,4.32118,4.383572,224.5744,4.934002,1.915903,4259.063,8.398499,49.66913,4.994936,317.6071,22.67072,57.69676,58.92651,299.1754,17.36111,35.24305
2021-10-03 17:54:22,-1,58233.19,4.340857,4.55762,235.9396,5.208988,2.047433,4476.281,9.331421,49.9024,5.00217,317.39,21.875,57.98611,58.34781,299.0451,17.37558,35.22859
2021-10-03 17:54:23,-1,58233.19,4.3125,4.737663,253.4889,5.485216,1.770132,4375.875,4.665527,49.74689,4.994936,317.39,20.86227,57.89931,58.7529,298.9728,17.37558,35.24305
2021-10-03 17:54:24,-1,58233.19,4.282407,4.930495,246.1349,5.903078,1.514052,4549.125,7.465027,49.98018,5.038339,317.3466,21.36864,58.10185,58.59375,298.9439,17.33218,35.22859
2021-10-03 17:54:25,-1,58233.19,4.329282,5.121727,287.0274,6.131266,1.821928,4692.844,9.331421,50.13571,4.994936,317.173,21.09375,58.11632,57.74017,298.6834,17.36111,35.24305
2021-10-03 17:54:26,-1,58233.19,4.307292,5.300771,302.6824,6.393413,1.760424,4776.188,9.331604,50.29123,5.00217,317.173,24.89873,57.58102,57.98611,298.6256,17.36111,35.24305
2021-10-03 17:54:27,-1,58233.19,4.342014,5.489007,297.0555,6.559067,2.37851,4532.719,13.06421,50.68004,5.031106,317.0428,22.35243,57.65335,58.63715,298.5243,17.33218,35.24305
2021-10-03 17:54:28,-1,58233.19,4.188079,5.718007,283.0718,6.930131,2.284749,4965.843,13.06421,50.52452,5.045573,317.0717,17.53472,57.7691,58.18866,298.4809,17.36111,35.24305
2021-10-03 17:54:29,-1,58233.19,4.33044,5.887459,282.1247,7.176957,2.219021,4778.156,13.06439,51.06886,5.081742,317.2164,26.66377,58.02951,58.70949,298.5533,17.37558,35.25752
2021-10-03 17:54:30,-1,58233.19,4.421875,6.067102,271.0381,7.362489,2.460912,4528.125,14.9306,51.45769,5.013021,317.173,24.08854,57.95718,58.3912,298.5822,17.37558,35.22859
2021-10-03 17:54:31,-1,58233.19,4.384259,6.260933,269.4224,7.698353,2.681684,4879.218,16.79681,51.53545,5.06004,317.1875,26.27315,57.08912,58.18866,298.669,17.39005,35.24305
2021-10-03 17:54:32,-1,58233.19,4.311921,6.466753,260.1743,8.116629,2.164533,4635.094,13.9975,51.8465,5.016638,317.173,20.77546,57.53762,58.33333,298.6979,17.36111,35.24305
2021-10-03 17:54:33,-1,58233.19,4.298611,6.643998,267.6954,8.466988,2.247259,4650.844,14.93079,51.92427,5.038339,317.173,21.88947,58.47801,58.46354,298.6979,17.37558,35.22859
2021-10-03 17:54:34,-1,58233.19,4.328704,6.835031,277.3893,8.635541,1.91044,4757.813,13.06403,52.07979,5.009404,317.2164,20.93461,57.72569,59.20139,298.7413,17.37558,35.24305
2021-10-03 17:54:35,-1,58233.19,4.301505,7.027663,306.5822,8.860001,1.458748,5011.781,10.26471,52.23532,5.045573,317.3177,21.23843,58.55035,58.56481,298.669,17.37558,35.24305
2021-10-03 17:54:36,-1,58233.19,4.300926,7.228888,267.584,8.891061,1.290877,4746.656,9.331604,52.62413,5.020255,317.2164,20.2691,58.95544,57.98611,298.7703,17.36111,35.24305
2021-10-03 17:54:37,-1,58233.19,4.21007,7.414925,285.5789,9.350337,1.384331,5210.625,10.26471,52.70189,5.005787,317.173,17.21643,57.00231,58.53588,298.7268,17.39005,35.24305
2021-10-03 17:54:38,-1,58233.19,4.417245,7.596566,235.7725,9.392578,1.840503,4448.063,13.99731,53.09071,5.099826,317.2743,25.05787,58.04398,58.27546,298.7703,17.39005,35.25752
2021-10-03 17:54:39,-1,58233.19,4.368055,7.810979,222.4017,9.243903,2.389356,4631.813,18.66321,53.40176,5.070891,317.3177,25.02893,57.10358,58.69502,298.8281,17.39005,35.24305
2021-10-03 17:54:40,-1,58233.19,4.35243,7.987424,221.176,9.144096,2.219729,4813.594,17.72992,53.5573,5.020255,317.2743,21.81713,57.53762,57.87037,298.886,17.39005,35.24305
2021-10-03 17:54:41,-1,58233.19,4.309028,8.167868,244.8535,9.142026,2.399173,4700.062,19.59613,53.63506,5.063658,317.3322,22.00521,57.68229,58.44907,298.9728,17.37558,35.25752
2021-10-03 17:54:42,-1,58233.19,4.314815,8.356503,281.0662,9.14244,2.010029,5018.344,16.79681,54.02388,5.088975,317.3177,22.78646,58.23206,58.11632,298.9439,17.37558,35.25752
2021-10-03 17:54:43,-1,58233.19,4.333333,8.569516,269.311,9.142026,1.524498,4836.563,13.06421,53.94611,7.577401,317.3177,23.90046,57.36401,58.02951,298.9005,17.40451,35.25752
2021-10-03 17:54:44,-1,58233.19,4.28125,8.735772,287.6959,9.153208,1.495505,5002.594,13.06439,54.25716,7.559318,317.3177,18.7066,57.53762,58.52142,298.9005,17.37558,35.24305
2021-10-03 17:54:45,-1,58233.19,4.344907,8.938994,222.6245,9.140784,1.670298,4828.688,14.93079,54.56821,7.562934,317.4913,22.13542,57.69676,57.45081,298.9149,17.40451,35.24305
2021-10-03 17:54:46,-1,58233.19,4.384838,9.033712,198.3341,9.148652,1.652566,4784.063,14.93079,54.64598,8.235678,318.8368,24.03067,57.07465,58.46354,300.6511,17.43345,35.25752
2021-10-03 17:54:47,-1,58233.19,4.336227,9.0457,213.4878,9.141612,1.650575,4579.313,14.9306,55.03481,9.31713,318.9959,22.25116,57.59549,58.46354,300.6366,17.39005,35.25752
2021-10-03 17:54:48,-1,58233.19,4.310185,9.047899,213.7663,9.142856,1.959582,4569.469,17.7301,55.42361,9.331597,318.6198,24.32002,58.23206,58.73843,300.5787,17.43345,35.27199
2021-10-03 17:54:49,-1,58233.19,4.301505,9.044901,231.2598,9.152379,1.753884,4946.157,15.86371,55.42361,9.338831,318.287,22.30903,58.3912,57.95718,300.463,17.37558,35.27199
2021-10-03 17:54:50,-1,58233.19,4.26331,9.055093,209.0865,9.145753,1.648842,4860.188,14.93042,55.57913,9.31713,322.6707,24.18982,57.2338,57.74017,301.6927,17.39005,35.24305
2021-10-03 17:54:51,-1,58233.19,4.199074,9.053493,210.0894,9.143269,1.649154,4826.719,14.9306,55.96796,9.429254,318.7934,21.74479,57.37847,58.34781,301.8808,17.39005,35.27199
2021-10-03 17:54:52,-1,58233.19,4.425926,9.049698,207.4152,9.147824,1.959172,4784.063,17.72992,56.27901,10.64453,318.2292,22.78646,57.14699,58.02951,301.6638,17.43345,35.25752
2021-10-03 17:54:53,-1,58233.19,4.357639,9.049498,210.3679,9.148652,1.649862,4925.813,14.93042,56.27901,10.69155,318.2581,25.60764,57.40741,58.17419,301.6204,17.40451,35.30093
2021-10-03 17:54:54,-1,58233.19,4.321759,9.047899,213.9892,9.14244,1.340893,5155.5,12.13092,56.74559,10.61198,318.1134,21.81713,57.72569,58.3044,301.548,17.43345,35.30093
2021-10-03 17:54:56,-1,58233.19,4.278357,9.0471,216.7748,9.150309,2.166033,4933.688,19.59631,56.97887,10.64815,318.1424,21.06482,57.26273,58.02951,301.4757,17.46239,35.25752
2021-10-03 17:54:57,-1,58233.19,4.311921,9.044502,236.6639,9.14244,1.650813,5199.469,14.93079,57.13441,10.68432,318.07,22.14989,57.24826,58.34781,301.36,17.43345,35.24305
2021-10-03 17:54:58,-1,58233.19,4.23206,9.049498,227.9171,9.150723,1.649902,5097.094,14.93079,57.44547,11.95746,318.1279,18.90914,57.79803,57.97165,301.2732,17.43345,35.25752
2021-10-03 17:54:59,-1,58233.19,4.422454,9.056691,190.5345,9.146582,2.06073,4869.375,18.66339,58.14532,11.9213,318.0845,22.42477,57.45081,57.74017,301.2297,17.43345,35.24305
2021-10-03 17:55:00,-1,58233.19,4.377893,9.054294,203.5711,9.147409,1.958198,5240.813,17.7301,58.14532,11.90321,318.1134,22.8588,57.29167,57.68229,301.1429,17.43345,35.25752
2021-10-03 17:55:01,-1,58233.19,4.332755,9.044103,232.9869,9.150723,1.754039,5166.0,15.86371,58.30084,11.93576,318.0411,22.64178,57.08912,58.24653,301.0417,17.43345,35.24305
2021-10-03 17:55:02,-1,58233.19,4.286458,9.050896,218.1119,9.144511,2.062191,5265.094,18.66302,58.68967,11.89236,318.1134,23.95833,57.04572,58.46354,300.9114,17.43345,35.30093
2021-10-03 17:55:03,-1,58233.19,4.3125,9.044702,255.5502,9.150723,2.166587,5303.156,19.59613,59.07848,11.99725,318.0845,21.3397,57.82697,58.46354,300.8246,17.43345,35.25752
2021-10-03 17:55:04,-1,58233.19,4.326389,9.054493,237.6667,9.146996,1.339768,5251.312,12.13092,59.23402,11.97555,318.1568,23.22049,57.69676,58.08738,300.7523,17.40451,35.25752
2021-10-03 17:55:05,-1,58233.19,4.286458,9.053493,238.8367,9.149068,1.75222,5391.093,15.86371,59.38954,11.88151,318.1134,22.52604,57.53762,57.59549,300.6076,17.43345,35.24305
2021-10-03 17:55:06,-1,58233.19,4.42419,9.048899,246.9149,9.146996,2.372246,5148.281,21.46289,59.85612,12.02257,318.1134,24.76852,57.88483,58.01505,300.5642,17.43345,35.25752
2021-10-03 17:55:07,-1,58233.19,4.329282,9.048498,252.1518,9.148652,2.165738,5337.281,19.59668,60.01166,12.01172,318.07,22.29456,56.56829,58.7529,300.4196,17.44792,35.25752
2021-10-03 17:55:08,-1,58233.19,4.277199,9.050297,254.8816,9.148652,1.752859,5675.25,15.86389,60.16718,12.0298,318.0121,22.28009,57.03125,58.15972,300.3472,17.43345,35.27199
2021-10-03 17:55:09,-1,58233.19,4.282986,9.047299,263.8513,9.144511,2.269162,5420.625,20.52979,60.55598,11.92853,318.07,20.93461,58.89757,57.47974,300.217,17.43345,35.27199
2021-10-03 17:55:10,-1,58233.19,4.320023,9.047099,279.952,9.153623,2.165957,5569.594,19.5965,60.94481,11.99363,318.1134,24.0162,57.01678,57.88483,300.1013,17.44792,35.27199
2021-10-03 17:55:11,-1,58233.18,4.255208,9.051096,269.1439,9.154863,2.062003,5255.25,18.66339,61.33363,12.00087,318.1858,19.90741,57.79803,58.34781,299.9855,17.43345,35.27199
2021-10-03 17:55:12,-1,58233.18,4.47338,9.05829,232.0398,9.152794,2.060325,5284.781,18.66302,61.72244,11.95385,318.1279,20.50058,58.01505,58.49248,299.8987,17.46239,35.30093
2021-10-03 17:55:13,-1,58233.18,4.441551,9.050097,267.1383,9.151551,2.26844,5912.813,20.5296,61.95573,11.93576,318.1134,26.76505,57.50868,58.01505,299.783,17.44792,35.27199
2021-10-03 17:55:14,-1,58233.18,4.324074,9.048498,274.2694,9.155278,1.959366,5322.844,17.7301,62.18901,11.9213,317.9688,24.59491,57.82697,58.56481,299.6817,17.44792,35.27199
2021-10-03 17:55:15,-1,58233.18,4.282407,9.056491,249.8676,9.149482,2.163807,5736.938,19.5965,62.34454,12.00087,317.9688,21.94734,57.24826,58.23206,299.6672,17.46239,35.3154
2021-10-03 17:55:16,-1,58233.18,4.32118,9.051497,267.8068,9.148652,1.958783,5975.813,17.72992,62.81113,11.9213,317.8964,20.47164,58.11632,58.10185,299.537,17.43345,35.25752
2021-10-03 17:55:17,-1,58233.18,4.295718,9.051697,274.3251,9.148652,1.649481,5742.188,14.9306,62.96664,12.02257,317.8241,22.22222,57.7691,58.04398,299.5515,17.46239,35.30093
2021-10-03 17:55:18,-1,58233.18,4.274305,9.055491,258.6143,9.151551,1.958092,5563.031,17.72992,63.27769,13.23785,317.8386,27.41609,57.65335,58.08738,299.4792,17.46239,35.30093
2021-10-03 17:55:19,-1,58233.18,4.436921,9.049698,261.2328,9.146168,2.577867,5610.938,23.32892,63.89981,13.16189,317.8386,23.75579,59.10012,59.24479,299.4068,17.44792,35.30093
2021-10-03 17:55:20,-1,58233.18,4.318287,9.057291,251.539,9.144096,2.266598,5670.0,20.52924,63.74429,13.23785,317.7807,22.65625,56.03299,59.02778,299.3489,17.46239,35.3154
2021-10-03 17:55:21,-1,58233.18,4.266782,9.0477,284.2418,9.147409,2.062737,5388.469,18.66302,64.1331,13.23785,317.6939,19.31424,57.3206,58.8831,299.2766,17.47685,35.25752
2021-10-03 17:55:22,-1,58233.18,4.338542,9.0457,286.9717,9.151137,2.785254,5601.094,25.19513,64.67744,13.19444,317.6215,22.16435,57.94271,58.10185,299.2332,17.46239,35.30093
2021-10-03 17:55:23,-1,58233.18,4.309028,9.051895,284.9103,9.154863,2.371073,5914.781,21.46271,64.7552,13.15828,317.5347,24.0162,59.10012,58.44907,299.2043,17.47685,35.3154
2021-10-03 17:55:24,-1,58233.18,4.25463,9.048298,295.9413,9.155278,1.856351,5943.656,16.79681,65.22179,13.2053,317.6215,17.91088,56.68403,58.91204,299.2043,17.47685,35.3154
2021-10-03 17:55:25,-1,58233.18,4.438657,9.049297,281.679,9.154037,2.165527,5761.875,19.5965,65.99942,13.3138,317.5637,21.13715,57.50868,58.73843,299.1754,17.47685,35.27199
2021-10-03 17:55:26,-1,58233.18,4.38831,9.040106,320.7331,9.146996,2.477384,5809.781,22.39581,65.99942,13.75506,317.4768,27.70544,57.2338,58.3912,299.1754,17.47685,35.30093
2021-10-03 17:55:27,-1,58233.18,4.321759,9.041904,319.1174,9.148652,1.857663,6150.375,16.79681,66.23271,14.38079,317.4045,22.64178,58.3912,59.07118,299.1175,17.47685,35.27199
2021-10-03 17:55:28,-1,58233.18,4.337384,9.05789,259.5615,9.150723,1.854385,5841.281,16.79681,66.466,14.34823,317.5058,20.2691,56.92998,59.11458,299.1175,17.50579,35.27199
2021-10-03 17:55:29,-1,58233.18,4.283565,9.031314,356.7786,9.153208,2.169819,5998.781,19.59631,67.01035,14.43504,317.419,18.69213,57.60995,58.85417,299.0596,17.44792,35.30093
2021-10-03 17:55:30,-1,58233.18,4.309028,9.049499,310.5935,9.145753,1.959216,6137.25,17.72992,67.01035,14.41334,317.3611,20.15336,57.36401,57.36401,299.0886,17.50579,35.30093
2021-10-03 17:55:31,-1,58233.18,4.282407,9.045102,326.6942,9.145753,1.547502,5658.843,13.99731,67.39915,14.44951,317.39,21.3397,57.45081,58.08738,298.9728,17.50579,35.30093
2021-10-03 17:55:32,-1,58233.18,4.438657,9.0457,300.8997,9.150723,2.269543,6166.781,20.5296,67.94351,14.44227,317.3322,24.9566,56.97338,58.04398,298.9728,17.47685,35.3154
2021-10-03 17:55:33,-1,58233.18,4.328704,9.044901,319.006,9.146168,2.37275,6107.719,21.46271,68.33232,14.3627,317.3177,23.82813,56.42361,57.17593,298.9583,17.50579,35.3154
2021-10-03 17:55:34,-1,58233.18,4.32118,9.045899,335.9424,9.155693,2.16634,5596.5,19.5965,68.4101,14.40249,317.2743,19.70486,57.3206,58.49248,298.9439,17.47685,35.30093
2021-10-03 17:55:35,-1,58233.18,4.288195,9.047099,333.7696,9.154863,2.269192,5871.468,20.5296,69.0322,14.37717,317.2743,17.62153,58.05844,58.05844,298.8426,17.52025,35.30093
2021-10-03 17:55:36,-1,58233.18,4.321759,9.055492,325.6357,9.152379,2.576238,6078.188,23.3291,69.34325,14.3627,317.1875,22.59838,57.66782,57.8125,298.7992,17.50579,35.30093
2021-10-03 17:55:37,-1,58233.18,4.22338,9.054294,334.3268,9.156935,2.164407,6044.719,19.59631,69.42101,14.34823,317.2164,17.96875,57.14699,58.56481,298.7558,17.50579,35.30093
2021-10-03 17:55:38,-1,58233.18,4.439815,9.067283,269.4782,9.147409,2.572888,5847.844,23.3291,70.12088,14.40249,317.2743,22.59838,57.14699,58.18866,298.7413,17.50579,35.30093
2021-10-03 17:55:39,-1,58233.18,4.380787,9.0453,332.3211,9.155278,2.991797,5950.875,27.06171,70.66522,14.42057,317.2888,21.74479,55.96065,57.62442,298.7703,17.47685,35.30093
